iso3,country_display,year,wealth_pc,human_capital_pc,natural_capital_pc,produced_capital_pc,net_foreign_assets_pc,region,income_group,gini_index,population_total,gdp_per_capita_current_usd,education_expenditure_pct_gdp,lower_secondary_completion_rate,tertiary_enrolment_rate,school_life_expectancy,log_wealth_pc,human_capital_share,natural_capital_share,produced_capital_share
MOZ,Mozambique,2014,9084.35947331059,3333.80044462184,6496.85014901398,482.687096102136,-1228.978216427365,Sub-Saharan Africa,Low income,54.0,25788475,697.142680444123,6.39920843528224,22.60488,6.21615,9.87003,9.114309474581484,0.3669824443227269,0.7151687654040345,0.053133861283258
MRT,Mauritania,2004,7541.51349002565,4090.28892864997,2402.81795404656,2321.74938665767,-1273.342779328541,Sub-Saharan Africa,Lower middle income,40.2,2868664,823.554457141893,1.9507999420166,16.56493,3.21529,7.28949,8.92817816897892,0.5423697688878706,0.3186121668050464,0.3078625251719564
MUS,Mauritius,2006,86715.3290471285,21248.4876676855,2550.14137104761,7962.71312351087,54953.98688488452,Sub-Saharan Africa,Upper middle income,35.7,1233996,5784.22491883026,3.64839005470276,77.90477,23.59894,13.53825,11.370385952758914,0.2450372719699565,0.0294081957488928,0.0918258998842436
MUS,Mauritius,2012,79453.2243873532,35001.7224227333,4393.86344979501,9676.59953186322,30381.038982962025,Sub-Saharan Africa,Upper middle income,38.5,1255882,9421.52514098225,3.41820001602173,82.34026,38.90374,14.77875,11.282923754997285,0.4405324351859108,0.0553012603789858,0.1217898909261066
MUS,Mauritius,2017,64773.128104503,43309.5290051787,3596.18033321581,12338.0710852485,5529.347680860024,Sub-Saharan Africa,Upper middle income,36.8,1264887,10986.7034093005,4.87887001037598,84.17671,40.59604,15.0566,11.07864610658747,0.6686342048403842,0.0555196335031688,0.1904813222134745
MWI,Malawi,2010,12745.8405993243,4857.50160051774,7919.340071543232,225.20845842089,-256.2095311576195,Sub-Saharan Africa,Low income,45.5,14826463,683.124694716799,2.43236994743347,19.49304,0.71592,10.76011,9.452960269858828,0.3811048445698632,0.6213274055822621,0.0176691726736978
MYS,Malaysia,1995,51087.244039893,31121.0038452293,17772.40874724763,4537.98710840994,-2344.15566099389,East Asia & Pacific,Upper middle income,48.5,20330599,4363.14458333034,4.3425498008728,,10.97444,10.28681,10.841290117630336,0.6091736681064169,0.3478834899249902,0.0888281838978496
MYS,Malaysia,2006,53571.6703064789,28335.1378933797,19717.12587397741,5772.86367904422,-253.4571399223405,East Asia & Pacific,Upper middle income,44.8,26417909,6158.40785533236,4.48576021194458,86.85272,28.40821,12.19969,10.88877566827466,0.5289201873168564,0.3680513555238698,0.1077596357555806
MYS,Malaysia,2008,79861.393318268,44007.4760848072,28045.020149894102,6733.21455038389,1075.6825331828404,East Asia & Pacific,Upper middle income,45.5,27570059,8371.82156086005,3.95851993560791,86.50514,33.43948,12.47745,11.288047827475634,0.5510481880703757,0.3511711852825751,0.0843112581764046
MYS,Malaysia,2011,96685.8316062029,54877.3994709053,33657.1478809435,7807.36449494232,343.9197594117013,East Asia & Pacific,Upper middle income,43.9,29162039,10217.1068585031,5.76293992996216,85.04155,36.14812,12.71901,11.479222151639233,0.5675847076996607,0.3481083766029708,0.0807498303033826
MYS,Malaysia,2013,97333.5810388336,59654.4872795647,29705.0768647788,8489.99829765616,-515.9814031661008,East Asia & Pacific,Upper middle income,41.3,30174265,10713.6407638899,5.48120021820068,82.98778,39.07458,13.22638,11.485899337498594,0.6128870081926205,0.305188369191176,0.0872257879248156
MYS,Malaysia,2015,80344.2944576337,55896.4357623873,16129.89601319604,7542.26569980454,775.6969822458013,East Asia & Pacific,Upper middle income,41.1,31232798,9648.6797937523,4.89486980438232,86.2431,45.59271,13.66391,11.294076360027548,0.6957113276022607,0.2007596945381291,0.0938743161629435
MYS,Malaysia,2018,91672.0667192504,62315.893019806,21512.13366202506,8432.41747344261,-588.3774360232001,East Asia & Pacific,Upper middle income,41.2,32910967,10901.8019954421,4.47865009307861,81.76969,45.12539,,11.425972995910042,0.679769697029424,0.2346639977901543,0.0919845900198502
NAM,Namibia,2015,45098.4760146518,33519.2346053299,7397.494821346417,4218.98312849939,-37.236540523869735,Sub-Saharan Africa,Lower middle income,59.1,2374300,4774.10650865775,9.8507685020388,,20.59755,,10.716603733670429,0.7432453946878386,0.1640298181903771,0.093550458936322
NER,Niger,2007,6215.52665913127,2036.87790920976,3393.8725858072344,814.646199924081,-29.870035809809902,Sub-Saharan Africa,Low income,37.3,14803610,387.168065883301,3.01462006568909,7.57376,0.99287,3.90508,8.734805740359612,0.3277080158955427,0.5460313778593926,0.1310663190105184
NER,Niger,2011,6999.29943399693,2217.13574941577,4060.4169912161938,838.565932863037,-116.8192394980717,Sub-Saharan Africa,Low income,31.5,17176283,510.75956176268,3.07762002944946,9.99895,1.40481,4.98304,8.853565342171446,0.3167653806389136,0.5801176288435347,0.1198071236658289
NER,Niger,2018,7407.10487259799,2363.50423221939,4676.241363832133,838.811314274316,-471.4520377278559,Sub-Saharan Africa,Low income,37.3,22188069,578.568035680892,3.44956994056702,18.9712,4.41435,,8.910194936492507,0.3190861035278426,0.6313183685479499,0.1132441525672781
NLD,Netherlands,1999,370146.250241547,234465.036291323,4107.2455956961,134215.74469678,-2641.7763422516,Europe & Central Asia,High income,28.1,15812088,28318.7466538357,4.4996600151062,61.54763,49.80249,16.38547,12.821653477444537,0.6334389072922331,0.0110962777362078,0.3626019299376789
NLD,Netherlands,2004,479794.579646593,260001.679057091,8861.24897687744,211827.31540956,-895.6637969349977,Europe & Central Asia,High income,29.8,16281779,40611.3414353091,5.0411901473999,,56.97796,16.29527,13.081113332213858,0.5419020766107925,0.0184688392757676,0.4414958492561289
NLD,Netherlands,2005,480738.724086881,260063.112198513,10573.074097412671,212910.342363885,-2807.804572928988,Europe & Central Asia,High income,29.0,16319868,42165.396168388,5.08871984481812,,58.68984,16.4158,13.083079208338477,0.5409655997495916,0.0219933896889526,0.4428816146822552
